dataset_name,model_name,test_loss,test_acc,confusion_matrix,history
cricket_y,FCN-0,1.030075192451477,0.620512843132019,"[[14, 0, 0, 1, 0, 1, 3, 1, 14, 0, 0, 3], [0, 18, 3, 0, 0, 6, 2, 0, 0, 0, 0, 2], [0, 1, 16, 0, 0, 9, 0, 0, 0, 0, 1, 2], [0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 26, 3, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 20, 1, 3, 0, 0, 0, 8], [0, 0, 0, 1, 0, 0, 31, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 0], [8, 0, 0, 4, 0, 0, 0, 2, 19, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 30, 1, 1, 0, 0], [0, 0, 2, 1, 0, 3, 5, 2, 0, 0, 20, 0], [0, 1, 0, 0, 0, 15, 2, 2, 0, 0, 0, 11]]","{""loss"": [2.2037277221679688, 1.9194587469100952, 1.7818983793258667, 1.6847584247589111, 1.5965452194213867, 1.5134798288345337, 1.432948350906372, 1.3666081428527832, 1.3058308362960815, 1.2565414905548096, 1.2036172151565552, 1.156195044517517, 1.114648461341858, 1.0756222009658813, 1.038286805152893, 1.005683422088623, 0.9792892932891846, 0.9529588222503662, 0.9130378365516663, 0.9024060964584351, 0.8866016864776611, 0.869120180606842, 0.844996988773346, 0.8209323883056641, 0.7848855257034302, 0.7573867440223694, 0.7340847849845886, 0.6955523490905762, 0.6674870252609253, 0.6461732983589172], ""accuracy"": [0.25128206610679626, 0.3897435963153839, 0.44102564454078674, 0.47179487347602844, 0.5, 0.528205156326294, 0.5692307949066162, 0.607692301273346, 0.607692301273346, 0.6230769157409668, 0.6487179398536682, 0.6743589639663696, 0.6846153736114502, 0.699999988079071, 0.7256410121917725, 0.7307692170143127, 0.7487179636955261, 0.7538461685180664, 0.7538461685180664, 0.7384615540504456, 0.771794855594635, 0.7461538314819336, 0.7589743733406067, 0.7615384459495544, 0.7794871926307678, 0.7923076748847961, 0.800000011920929, 0.8179486989974976, 0.8307692408561707, 0.8230769038200378]}"
cricket_y,FCN-1,1.1686761379241943,0.5794872045516968,"[[7, 0, 0, 1, 0, 0, 1, 10, 10, 5, 0, 3], [0, 26, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2], [0, 6, 13, 0, 0, 3, 0, 1, 0, 1, 1, 4], [0, 1, 0, 18, 0, 0, 0, 13, 0, 3, 0, 0], [0, 0, 0, 0, 23, 2, 0, 3, 0, 0, 0, 1], [0, 3, 0, 0, 0, 14, 0, 5, 0, 2, 0, 9], [0, 1, 0, 1, 0, 1, 27, 1, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 27, 0, 5, 0, 0], [5, 0, 0, 0, 0, 0, 0, 6, 17, 4, 0, 2], [0, 0, 0, 0, 0, 0, 0, 12, 0, 21, 0, 0], [0, 2, 1, 0, 0, 1, 0, 1, 0, 7, 18, 3], [0, 6, 0, 0, 0, 6, 0, 2, 0, 2, 0, 15]]","{""loss"": [2.1928420066833496, 1.9160635471343994, 1.794802188873291, 1.6783802509307861, 1.586622714996338, 1.5029865503311157, 1.4266014099121094, 1.357548475265503, 1.3017925024032593, 1.2503958940505981, 1.2033718824386597, 1.1644288301467896, 1.1250056028366089, 1.080939531326294, 1.040406346321106, 1.0028983354568481, 0.9707045555114746, 0.9298311471939087, 0.9007335305213928, 0.8689042925834656, 0.8491283059120178, 0.8257543444633484, 0.7941261529922485, 0.7696624994277954, 0.732530951499939, 0.7105425000190735, 0.6961837410926819, 0.6813264489173889, 0.6642656922340393, 0.645599901676178], ""accuracy"": [0.2461538463830948, 0.34358975291252136, 0.4000000059604645, 0.4615384638309479, 0.5051282048225403, 0.5435897707939148, 0.5692307949066162, 0.5923076868057251, 0.6102564334869385, 0.6384615302085876, 0.6333333253860474, 0.656410276889801, 0.6641025543212891, 0.6897435784339905, 0.7102563977241516, 0.735897421836853, 0.7384615540504456, 0.7410256266593933, 0.7435897588729858, 0.771794855594635, 0.7692307829856873, 0.7692307829856873, 0.7743589878082275, 0.7974358797073364, 0.8205128312110901, 0.8205128312110901, 0.8487179279327393, 0.8487179279327393, 0.8512820601463318, 0.8564102649688721]}"
cricket_y,FCN-2,1.0432345867156982,0.6153846383094788,"[[31, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 1], [2, 13, 6, 0, 0, 7, 1, 0, 0, 0, 0, 2], [2, 0, 20, 0, 0, 5, 0, 0, 0, 0, 0, 2], [0, 0, 0, 30, 0, 0, 0, 5, 0, 0, 0, 0], [1, 0, 0, 0, 24, 3, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 19, 0, 5, 0, 0, 0, 8], [2, 0, 0, 1, 0, 0, 29, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 25, 3, 0, 0, 0], [13, 0, 0, 1, 0, 1, 0, 4, 14, 0, 0, 1], [3, 0, 0, 0, 0, 0, 0, 28, 1, 1, 0, 0], [1, 0, 4, 0, 0, 8, 1, 2, 0, 0, 16, 1], [0, 0, 0, 0, 0, 11, 0, 1, 0, 1, 0, 18]]","{""loss"": [2.217938184738159, 1.917912244796753, 1.7946951389312744, 1.6859657764434814, 1.5906832218170166, 1.5130919218063354, 1.4383153915405273, 1.376756191253662, 1.3178434371948242, 1.2612087726593018, 1.2183716297149658, 1.166965126991272, 1.1248912811279297, 1.0853585004806519, 1.058099627494812, 1.029660701751709, 0.9775280356407166, 0.9428396224975586, 0.9230738878250122, 0.9057126641273499, 0.8868317604064941, 0.8711599707603455, 0.8394452333450317, 0.8093602061271667, 0.7942574620246887, 0.7551832795143127, 0.7220794558525085, 0.690064013004303, 0.6622607111930847, 0.6489381194114685], ""accuracy"": [0.23846153914928436, 0.3641025722026825, 0.42820513248443604, 0.4743589758872986, 0.5051282048225403, 0.5384615659713745, 0.5487179756164551, 0.5871794819831848, 0.6153846383094788, 0.6435897350311279, 0.6512820720672607, 0.6743589639663696, 0.6820513010025024, 0.6948717832565308, 0.6897435784339905, 0.6948717832565308, 0.7205128073692322, 0.7461538314819336, 0.7461538314819336, 0.7512820363044739, 0.7615384459495544, 0.7692307829856873, 0.7871794700622559, 0.7871794700622559, 0.7974358797073364, 0.8128204941749573, 0.8153846263885498, 0.8282051086425781, 0.8461538553237915, 0.8384615182876587]}"
cricket_y,FCN-3,1.3217178583145142,0.4743589758872986,"[[11, 0, 1, 0, 0, 0, 0, 0, 15, 1, 0, 9], [0, 15, 12, 0, 0, 2, 0, 0, 0, 0, 0, 2], [0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 5, 0, 7, 0, 0, 0, 15, 0, 8, 0, 0], [1, 0, 1, 0, 21, 1, 0, 0, 0, 1, 0, 4], [0, 0, 2, 0, 0, 4, 0, 2, 0, 1, 0, 24], [0, 1, 0, 0, 0, 0, 14, 1, 0, 1, 0, 16], [0, 4, 0, 0, 0, 1, 0, 13, 3, 11, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 17, 3, 0, 6], [0, 4, 0, 0, 0, 0, 0, 3, 0, 26, 0, 0], [0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 5, 9], [0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 25]]","{""loss"": [2.213881015777588, 1.9426944255828857, 1.803276538848877, 1.6834087371826172, 1.589730143547058, 1.4902498722076416, 1.4174250364303589, 1.3460074663162231, 1.2961207628250122, 1.2418417930603027, 1.1853728294372559, 1.1411471366882324, 1.099668264389038, 1.0607283115386963, 1.036316990852356, 1.0034244060516357, 0.9997552037239075, 0.9673081636428833, 0.9175187945365906, 0.8752391338348389, 0.8516876101493835, 0.8171061873435974, 0.8016544580459595, 0.7775895595550537, 0.7523985505104065, 0.724561333656311, 0.7011190056800842, 0.6773176789283752, 0.6683645248413086, 0.6609538793563843], ""accuracy"": [0.24358974397182465, 0.35384616255760193, 0.4128205180168152, 0.48461538553237915, 0.5102564096450806, 0.5461538434028625, 0.5794872045516968, 0.6025640964508057, 0.6102564334869385, 0.6358974575996399, 0.6717948913574219, 0.6769230961799622, 0.6948717832565308, 0.7076923251152039, 0.6974359154701233, 0.7256410121917725, 0.7256410121917725, 0.7410256266593933, 0.7615384459495544, 0.7692307829856873, 0.7615384459495544, 0.7897436022758484, 0.7974358797073364, 0.8128204941749573, 0.8333333134651184, 0.8256410360336304, 0.8487179279327393, 0.8512820601463318, 0.8205128312110901, 0.8282051086425781]}"
cricket_y,FCN-4,1.1322788000106812,0.5871794819831848,"[[16, 0, 0, 0, 0, 0, 2, 0, 10, 3, 0, 6], [0, 19, 4, 0, 0, 1, 0, 0, 0, 0, 0, 7], [0, 0, 24, 0, 0, 2, 0, 0, 0, 0, 0, 3], [0, 0, 0, 24, 0, 0, 1, 7, 0, 1, 0, 2], [1, 0, 1, 0, 17, 0, 0, 0, 0, 1, 0, 9], [0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 28], [0, 1, 0, 1, 0, 0, 25, 1, 0, 0, 0, 5], [0, 1, 0, 0, 0, 0, 0, 20, 1, 9, 0, 1], [9, 0, 0, 0, 0, 0, 0, 1, 16, 4, 0, 4], [0, 0, 0, 0, 0, 0, 0, 8, 0, 25, 0, 0], [1, 0, 8, 0, 0, 0, 1, 2, 0, 1, 12, 8], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 29]]","{""loss"": [2.209226608276367, 1.9185419082641602, 1.7773902416229248, 1.6769722700119019, 1.5849872827529907, 1.5125175714492798, 1.446864366531372, 1.3836184740066528, 1.3276500701904297, 1.2659467458724976, 1.2117888927459717, 1.1782212257385254, 1.1348743438720703, 1.0947905778884888, 1.0427504777908325, 1.0065011978149414, 0.9739515781402588, 0.9330014586448669, 0.9065825343132019, 0.8730410933494568, 0.8493242263793945, 0.8213168978691101, 0.8055735230445862, 0.7969080209732056, 0.7656865119934082, 0.7388808131217957, 0.7218466997146606, 0.6851888298988342, 0.647553026676178, 0.6282168030738831], ""accuracy"": [0.2538461685180664, 0.3897435963153839, 0.4256410300731659, 0.4743589758872986, 0.5025641322135925, 0.5384615659713745, 0.5512820482254028, 0.571794867515564, 0.5974358916282654, 0.6230769157409668, 0.6307692527770996, 0.6666666865348816, 0.6871795058250427, 0.6948717832565308, 0.699999988079071, 0.7205128073692322, 0.728205144405365, 0.7512820363044739, 0.7410256266593933, 0.7564102411270142, 0.7743589878082275, 0.7897436022758484, 0.7923076748847961, 0.7769230604171753, 0.800000011920929, 0.8051282167434692, 0.800000011920929, 0.843589723110199, 0.8666666746139526, 0.8487179279327393]}"
cricket_y,FCN-5,1.460302472114563,0.4512820541858673,"[[0, 0, 0, 0, 0, 0, 2, 0, 31, 0, 0, 4], [0, 14, 13, 0, 0, 2, 0, 0, 1, 0, 0, 1], [0, 0, 27, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 7, 0, 0, 10, 13, 0, 2, 0, 2], [1, 0, 1, 0, 14, 1, 0, 0, 5, 0, 0, 7], [0, 0, 6, 0, 0, 5, 0, 2, 1, 0, 0, 19], [0, 0, 0, 0, 0, 2, 28, 0, 0, 0, 0, 3], [0, 0, 0, 0, 0, 1, 0, 12, 12, 6, 0, 1], [1, 0, 2, 0, 0, 0, 0, 0, 26, 0, 0, 5], [0, 0, 0, 0, 0, 0, 0, 10, 6, 17, 0, 0], [0, 0, 16, 0, 0, 2, 2, 0, 1, 0, 5, 7], [0, 0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 21]]","{""loss"": [2.2002947330474854, 1.950307011604309, 1.8083245754241943, 1.7032617330551147, 1.6141003370285034, 1.5338090658187866, 1.4534382820129395, 1.3908967971801758, 1.3306676149368286, 1.2722396850585938, 1.226460576057434, 1.18211030960083, 1.1383522748947144, 1.0952110290527344, 1.0497822761535645, 1.0135821104049683, 0.9794654250144958, 0.9506244659423828, 0.918278694152832, 0.8929654359817505, 0.870248556137085, 0.8523104786872864, 0.8310284614562988, 0.8169993162155151, 0.7786091566085815, 0.745053231716156, 0.722662091255188, 0.7035638093948364, 0.6944624185562134, 0.6790171265602112], ""accuracy"": [0.24358974397182465, 0.37435898184776306, 0.4333333373069763, 0.4692307710647583, 0.5102564096450806, 0.5487179756164551, 0.5692307949066162, 0.607692301273346, 0.6256410479545593, 0.6487179398536682, 0.656410276889801, 0.6666666865348816, 0.6846153736114502, 0.6794871687889099, 0.7153846025466919, 0.7128205299377441, 0.7256410121917725, 0.7256410121917725, 0.7461538314819336, 0.764102578163147, 0.7794871926307678, 0.7743589878082275, 0.7871794700622559, 0.7871794700622559, 0.7948718070983887, 0.807692289352417, 0.8230769038200378, 0.8179486989974976, 0.8358974456787109, 0.8410256505012512]}"
cricket_y,FCN-6,1.5054689645767212,0.48974359035491943,"[[16, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 17], [0, 14, 1, 0, 0, 6, 0, 0, 0, 0, 0, 10], [0, 0, 14, 0, 0, 5, 0, 0, 0, 0, 0, 10], [0, 0, 0, 12, 0, 0, 4, 16, 0, 0, 0, 3], [0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 0, 13], [0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 27], [0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 0, 0, 26, 0, 3, 0, 3], [8, 0, 0, 0, 0, 0, 0, 3, 9, 1, 0, 13], [0, 0, 0, 0, 0, 0, 0, 19, 0, 13, 0, 1], [0, 2, 3, 0, 0, 1, 2, 0, 0, 0, 14, 11], [0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 28]]","{""loss"": [2.1975371837615967, 1.8791959285736084, 1.7453575134277344, 1.6457370519638062, 1.5555058717727661, 1.475103497505188, 1.405648112297058, 1.3385916948318481, 1.2763406038284302, 1.225707769393921, 1.17870032787323, 1.1297513246536255, 1.0780353546142578, 1.05485200881958, 1.0153337717056274, 0.9861923456192017, 0.97943514585495, 0.9484060406684875, 0.9051393866539001, 0.8675400018692017, 0.8460488319396973, 0.8199182152748108, 0.7885299324989319, 0.7634729743003845, 0.7489661574363708, 0.7214975953102112, 0.6955214142799377, 0.6663087010383606, 0.6429637670516968, 0.6194725036621094], ""accuracy"": [0.23589743673801422, 0.3948718011379242, 0.4512820541858673, 0.49743589758872986, 0.5384615659713745, 0.5410256385803223, 0.5846154093742371, 0.6102564334869385, 0.6435897350311279, 0.6666666865348816, 0.6717948913574219, 0.699999988079071, 0.7025641202926636, 0.7128205299377441, 0.7333333492279053, 0.7461538314819336, 0.7307692170143127, 0.7307692170143127, 0.7666666507720947, 0.7769230604171753, 0.7871794700622559, 0.7923076748847961, 0.8025640845298767, 0.8128204941749573, 0.8230769038200378, 0.8307692408561707, 0.843589723110199, 0.843589723110199, 0.8692307472229004, 0.8717948794364929]}"
cricket_y,FCN-7,1.150922417640686,0.5307692289352417,"[[26, 0, 0, 0, 0, 1, 1, 0, 7, 0, 0, 2], [3, 8, 9, 0, 0, 6, 0, 0, 0, 0, 0, 5], [0, 0, 24, 0, 0, 2, 0, 0, 2, 0, 0, 1], [3, 0, 0, 25, 0, 0, 1, 6, 0, 0, 0, 0], [1, 0, 0, 0, 24, 3, 0, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 17, 0, 5, 0, 0, 0, 9], [2, 0, 0, 1, 0, 2, 22, 1, 0, 0, 0, 5], [7, 0, 0, 0, 0, 0, 0, 15, 8, 2, 0, 0], [14, 0, 0, 0, 0, 1, 0, 3, 15, 0, 0, 1], [4, 0, 0, 0, 0, 0, 0, 23, 1, 5, 0, 0], [1, 0, 9, 0, 0, 8, 1, 2, 1, 1, 10, 0], [1, 0, 0, 0, 0, 12, 0, 1, 0, 1, 0, 16]]","{""loss"": [2.2124223709106445, 1.9064770936965942, 1.7706629037857056, 1.6601498126983643, 1.5679177045822144, 1.488160252571106, 1.416937232017517, 1.343421459197998, 1.2918657064437866, 1.239332914352417, 1.1919689178466797, 1.1524873971939087, 1.108771800994873, 1.074727177619934, 1.0407506227493286, 1.009333848953247, 0.9700668454170227, 0.9409416913986206, 0.9168734550476074, 0.9045928120613098, 0.8820057511329651, 0.8502824902534485, 0.8169220089912415, 0.7849767208099365, 0.7728011608123779, 0.7550366520881653, 0.7278387546539307, 0.6864299774169922, 0.6676112413406372, 0.6347459554672241], ""accuracy"": [0.2282051295042038, 0.4025641083717346, 0.4384615421295166, 0.48974359035491943, 0.5179487466812134, 0.5487179756164551, 0.571794867515564, 0.607692301273346, 0.6410256624221802, 0.656410276889801, 0.6641025543212891, 0.6820513010025024, 0.6820513010025024, 0.7076923251152039, 0.735897421836853, 0.7230769395828247, 0.7435897588729858, 0.7512820363044739, 0.7538461685180664, 0.7333333492279053, 0.7487179636955261, 0.7923076748847961, 0.7846153974533081, 0.800000011920929, 0.7948718070983887, 0.807692289352417, 0.8256410360336304, 0.8487179279327393, 0.8564102649688721, 0.8564102649688721]}"
cricket_y,FCN-8,1.211885929107666,0.528205156326294,"[[7, 0, 0, 0, 0, 0, 0, 0, 21, 4, 0, 5], [0, 15, 11, 0, 0, 4, 0, 0, 0, 0, 0, 1], [0, 0, 26, 0, 0, 2, 0, 0, 0, 0, 0, 1], [0, 1, 0, 12, 0, 0, 0, 9, 0, 10, 0, 3], [1, 0, 1, 0, 19, 2, 0, 0, 1, 1, 0, 4], [0, 0, 2, 0, 0, 13, 0, 1, 0, 1, 0, 16], [1, 2, 0, 0, 0, 0, 19, 1, 0, 1, 0, 9], [0, 1, 0, 0, 0, 0, 0, 12, 4, 15, 0, 0], [1, 0, 3, 0, 0, 0, 0, 0, 22, 3, 0, 5], [0, 0, 0, 0, 0, 0, 0, 3, 0, 30, 0, 0], [0, 0, 15, 0, 0, 4, 0, 0, 0, 1, 9, 4], [0, 0, 2, 0, 0, 6, 0, 0, 0, 1, 0, 22]]","{""loss"": [2.174172878265381, 1.8972123861312866, 1.7772902250289917, 1.667988657951355, 1.5767903327941895, 1.5006532669067383, 1.4231303930282593, 1.3571555614471436, 1.295320749282837, 1.2445337772369385, 1.1877120733261108, 1.1453471183776855, 1.0992772579193115, 1.0593419075012207, 1.0254619121551514, 0.9885273575782776, 0.9810980558395386, 0.9414098262786865, 0.9086816906929016, 0.8804636597633362, 0.8442128300666809, 0.8125627040863037, 0.7921515107154846, 0.76705002784729, 0.7303329110145569, 0.7007118463516235, 0.6784209609031677, 0.657149076461792, 0.6507391333580017, 0.6350356936454773], ""accuracy"": [0.2589743733406067, 0.3641025722026825, 0.41794872283935547, 0.49743589758872986, 0.5230769515037537, 0.5538461804389954, 0.5743589997291565, 0.6000000238418579, 0.6153846383094788, 0.6410256624221802, 0.6615384817123413, 0.6717948913574219, 0.6897435784339905, 0.7153846025466919, 0.7410256266593933, 0.735897421836853, 0.7487179636955261, 0.7435897588729858, 0.7769230604171753, 0.7794871926307678, 0.7769230604171753, 0.800000011920929, 0.8051282167434692, 0.8128204941749573, 0.8179486989974976, 0.8205128312110901, 0.8384615182876587, 0.8410256505012512, 0.8384615182876587, 0.843589723110199]}"
cricket_y,FCN-9,1.00680410861969,0.607692301273346,"[[9, 0, 0, 0, 0, 0, 2, 2, 19, 0, 0, 5], [0, 16, 7, 0, 0, 4, 1, 1, 0, 0, 0, 2], [0, 0, 24, 0, 0, 4, 0, 0, 0, 0, 0, 1], [0, 0, 0, 19, 0, 0, 5, 9, 0, 0, 0, 2], [1, 0, 0, 0, 24, 1, 0, 0, 0, 0, 0, 3], [0, 0, 0, 0, 0, 10, 0, 2, 1, 0, 0, 20], [0, 0, 0, 0, 0, 0, 32, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 25, 1, 5, 0, 0], [5, 0, 0, 0, 0, 0, 0, 4, 22, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 19, 0, 14, 0, 0], [0, 0, 4, 0, 0, 3, 2, 0, 0, 0, 18, 6], [0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 0, 24]]","{""loss"": [2.2061314582824707, 1.900483250617981, 1.7631369829177856, 1.6481847763061523, 1.5585081577301025, 1.4743953943252563, 1.3997305631637573, 1.32759428024292, 1.2696744203567505, 1.2259775400161743, 1.1543643474578857, 1.1122205257415771, 1.0721256732940674, 1.0488122701644897, 1.010697364807129, 0.9888132810592651, 0.9475552439689636, 0.9109333753585815, 0.8816177845001221, 0.8467106819152832, 0.8231224417686462, 0.7961553335189819, 0.7657672762870789, 0.7482309937477112, 0.7556882500648499, 0.7247284054756165, 0.7046195268630981, 0.682611346244812, 0.64226233959198, 0.6235043406486511], ""accuracy"": [0.25641027092933655, 0.39743590354919434, 0.4384615421295166, 0.4769230782985687, 0.5256410241127014, 0.5487179756164551, 0.5666666626930237, 0.5974358916282654, 0.6179487109184265, 0.6410256624221802, 0.656410276889801, 0.6820513010025024, 0.7051281929016113, 0.699999988079071, 0.7179487347602844, 0.7410256266593933, 0.7512820363044739, 0.7512820363044739, 0.7769230604171753, 0.7846153974533081, 0.800000011920929, 0.800000011920929, 0.8051282167434692, 0.8153846263885498, 0.807692289352417, 0.8205128312110901, 0.8205128312110901, 0.8461538553237915, 0.8589743375778198, 0.8666666746139526]}"
